# Generated by mutraff_edges_csv.py , by alvaro.paricio@uah.es
id,lat,long
23859531#0,258586068,4175647613
23859531#1,4175647613,4175647611
23867498,258706999,209055858
23867499#0,2582837790,2582837782
23867499#1,2582837782,258707273
23867499#2,258707273,258707274
23867499#3,258707274,258705561
23867499#4,258705561,258706997
23867499#5,258706997,258706999
23867499#6,258706999,2582837790
23867507,258589188,258707274
23867509,258707273,258589188
23867718#0,258709316,209055947
23867718#1,209055947,258709313
23867938,258710168,1641127137
23868450#0,258583796,893556383
23868450#1,893556383,3855494390
23868450#2,3855494390,3855494386
23868450#3,3855494386,3855494380
23868450#4,3855494380,3344862284
23868450#5,3344862284,258714775
23868450#6,258714775,893556391
23868450#7,893556391,258583796
23869711#0,420421173,258720883
23869711#1,258720883,258720884
23869711#2,258720884,258720885
23869997,258720746,258720872
23870088,258719566,258719565
23870176,258720886,258721211
23870217#0,258720887,3972432550
23870217#1,3972432550,258721277
23870257,258577955,258721361
23881407#0,258850169,2650770160
23881407#1,2650770160,364542909
23881461#0,258709316,311296916
23881461#1,311296916,258850724
23881461#2,258850724,370871511
23881461#3,370871511,1425500427
23881461#4,1425500427,1425500445
23881461#5,1425500445,258850725
23904423#0,258720876,259090879
23904423#1,259090879,3765806525
23904423#2,3765806525,259090881
23904423#3,259090881,259090882
23904430,259090894,259090949
23904431,259090894,259090952
23904435#0,259090950,259091003
23904435#1,259091003,259091004
23904436#0,259091003,1705717494
23904436#1,1705717494,258720872
23904447#0,258720874,259091227
23904447#1,259091227,259090894
23904464,259091740,259091738
23904468#0,252862472,2608154615
23904468#1,2608154615,259091766
23904477,259091766,259092717
23904499,259091883,259092049
23904502#0,259091879,2549112802
23904502#1,2549112802,259092050
23904506#0,259092049,259092061
23904506#1,259092061,1705695871
23904506#2,1705695871,1705695863
23904506#3,1705695863,259092057
23904519#0,259092061,259092129
23904519#1,259092129,259092130
23904519#2,259092130,259092060
23904526#0,259092159,259092168
23904526#1,259092168,259092129
23904528#0,259092050,259092168
23904528#1,259092168,259092169
23904540#0,259092130,259092169
23904540#1,259092169,259092293
23904598,258720884,259092612
23904618#0,259091738,3873345904
23904618#1,3873345904,259092717
23904700,259093408,259718598
23904701#0,259093408,259719023
23904701#1,259719023,259093413
23904701#2,259093413,259093411
23904701#3,259093411,249836736
23904701#4,249836736,249836737
23904701#5,249836737,249836720
23904701#6,249836720,259093408
23904702,259093411,209040149
23904729#0,914796380,259093657
23904729#1,259093657,249836720
23904766#0,260697903,259094116
23904766#1,259094116,3625850076
23904766#2,3625850076,3625850070
23904766#3,3625850070,3625850067
23904766#4,3625850067,259094117
23904785#0,3987063829,370530942
23904785#1,370530942,370530981
23904785#2,370530981,370530782
23904785#3,370530782,370530702
23904785#4,370530702,259094270
23904785#5,259094270,259094271
23904796#0,259094117,3625850071
23904796#1,3625850071,259094453
23904830,259094606,259094819
23905091#0,573531618,259090953
23905091#1,259090953,1705717487
23905091#2,1705717487,259094273
23905091#3,259094273,259094272
23905091#4,259094272,370531072
23905116,259096350,259090879
23905117#0,258720386,1472472921
23905117#1,1472472921,364537690
23905117#2,364537690,422998565
23905117#3,422998565,259090879
23907551,258583787,907447147
23907555#0,370531295,598986512
23907555#1,598986512,4112349590
23907555#2,4112349590,370531297
23907555#3,370531297,370531352
23907558,259133584,259133601
23907567#0,3344862284,3853097703
23907567#1,3853097703,259133659
23907570,810521042,810520875
23907575#0,259133701,259133702
23907575#1,259133702,259133695
23907575#2,259133695,1373121238
23907575#3,1373121238,259720099
23907576,259133582,259133703
23907577#0,259133706,259720101
23907577#1,259720101,259720112
23907577#2,259720112,259720015
23907577#3,259720015,1373121277
23907577#4,1373121277,259133707
23907578#0,259133713,901860544
23907578#1,901860544,259133707
23907578#2,259133707,259133708
23907578#3,259133708,901860492
23907578#4,901860492,259133709
23907578#5,259133709,1060413939
23907578#6,1060413939,1060413983
23907578#7,1060413983,901860520
23907578#8,901860520,259133713
23907583#0,259133749,3770784714
23907583#1,3770784714,259133751
23907583#2,259133751,2603445644
23907583#3,2603445644,901860427
23907583#4,901860427,259133755
23907583#5,259133755,891050665
23907583#6,891050665,259133749
23907584#0,259718268,259719827
23907584#1,259719827,259133761
23907586#0,2603445644,259717488
23907586#1,259717488,259133780
23907587#0,259133787,583372647
23907587#1,583372647,1373121955
23907587#2,1373121955,259133791
23907587#3,259133791,259133792
23907587#4,259133792,259134686
23907587#5,259134686,259134683
23907587#6,259134683,1060414034
23907587#7,1060414034,259133787
23907590#0,583372647,1373121937
23907590#1,1373121937,895901208
23907590#2,895901208,259133815
23907593,247047621,259133874
23907594#0,259133891,259133893
23907594#1,259133893,259133895
23907594#2,259133895,259133896
23907594#3,259133896,259133897
23907594#4,259133897,503693572
23907594#5,503693572,259133891
23907595#0,3344831115,259133900
23907595#1,259133900,259717317
23907595#2,259717317,259717318
23907595#3,259717318,259133882
23907595#4,259133882,886712004
23907595#5,886712004,886712540
23907595#6,886712540,259133879
23907595#7,259133879,1222027245
23907595#8,1222027245,3344831115
23907596#0,259133907,259133908
23907596#1,259133908,259133909
23907596#2,259133909,259133910
23907596#3,259133910,259133911
23907596#4,259133911,259717038
23907596#5,259717038,259133907
23907597#0,259133895,503878286
23907597#1,503878286,311472380
23907597#2,311472380,259133907
23907598#0,259133912,259133913
23907598#1,259133913,259133914
23907598#2,259133914,259133915
23907598#3,259133915,259133916
23907598#4,259133916,259133917
23907598#5,259133917,259133912
23907599#0,259133909,311472404
23907599#1,311472404,311472402
23907599#2,311472402,259133912
23907600#0,259133917,311472373
23907600#1,311472373,311472377
23907600#2,311472377,259133910
23907602#0,259133914,259716826
23907602#1,259716826,1053030655
23907602#2,1053030655,673498568
23907602#3,673498568,673498582
23907602#4,673498582,259133991
23907602#5,259133991,29277332
23907603#0,29277333,259133992
23907603#1,259133992,1053030078
23907603#2,1053030078,259716825
23907603#3,259716825,259133915
23907619,3853324919,991979862
23907624,259134189,259134180
23907625#0,259134200,311421743
23907625#1,311421743,311421794
23907625#2,311421794,311421744
23907625#3,311421744,259134189
23907625#4,259134189,259094471
23907627#0,259134176,3861248558
23907627#1,3861248558,259134177
23907627#2,259134177,994831618
23907627#3,994831618,259862702
23907627#4,259862702,259134200
23907627#5,259134200,311421745
23907627#6,311421745,2622360083
23907627#7,2622360083,311421798
23907627#8,311421798,259134201
23907627#9,259134201,259134202
23907628#0,259134173,3855465499
23907628#1,3855465499,991966640
23907628#2,991966640,991966649
23907628#3,991966649,259134176
23907628#4,259134176,259134173
23907635#0,259134213,259134214
23907635#1,259134214,259134215
23907635#2,259134215,259134217
23907635#3,259134217,1641127236
23907635#4,1641127236,259134213
23907639#0,259134244,311421843
23907639#1,311421843,2301424685
23907639#2,2301424685,2301424687
23907639#3,2301424687,259134243
23907658#0,259134633,370578711
23907658#1,370578711,259134634
23907659,259134680,259134671
23907660,259134640,259261819
23907661#0,259134680,2273234324
23907661#1,2273234324,2273234340
23907662#0,259134675,259134681
23907662#1,259134681,420427596
23907663#0,420427595,259134684
23907663#1,259134684,259134676
23907664#0,259133791,3354599068
23907664#1,3354599068,3361784293
23907664#10,259134705,895901190
23907664#11,895901190,259134706
23907664#12,259134706,259134707
23907664#2,3361784293,3361784294
23907664#3,3361784294,895901219
23907664#4,895901219,3361784298
23907664#5,3361784298,259134701
23907664#6,259134701,259134702
23907664#7,259134702,259134703
23907664#8,259134703,259134704
23907664#9,259134704,259134705
23907666,259134709,2223529166
23907668#0,259134732,259134730
23907668#1,259134730,1373121744
23907668#2,1373121744,901860508
23907673#0,259093657,2161121563
23907673#1,2161121563,2300722368
23907673#2,2300722368,259134779
23907673#3,259134779,370532152
23907673#4,370532152,1705071508
23907673#5,1705071508,3045840580
23907673#6,3045840580,3045840582
23907673#7,3045840582,1705071475
23907674,259134789,259134793
23907675#0,259134781,3045840593
23907675#1,3045840593,311422055
23907675#2,311422055,3045811050
23907675#3,3045811050,3045805740
23907675#4,3045805740,3978090744
23907675#5,3978090744,3005152125
23907675#6,3005152125,1705000707
23919165,259254307,259134634
23919171#0,259134678,583326901
23919171#1,583326901,2273234310
23919171#2,2273234310,2273234331
23919171#3,2273234331,583326900
23919171#4,583326900,259254688
23919171#5,259254688,2273234377
23919171#6,2273234377,259254689
23919171#7,259254689,259254690
23919443#0,259261518,259261580
23919443#1,259261580,259254688
23919447#0,259254529,259261817
23919447#1,259261817,259261818
23919448#0,247114813,259261968
23919448#1,259261968,259261969
23919448#2,259261969,259261825
23919464,259261823,259262114
23919488#0,247115058,259262524
23919488#1,259262524,1060334475
23919488#2,1060334475,247114818
23919497,259262206,2274365954
23919507#0,259262700,259262391
23919507#1,259262391,259262865
23919509,259254521,259134642
23941724,259509050,259506488
23941729,259509054,259509089
23941755,259509356,259509357
23941763#0,259509507,2850146096
23941763#1,2850146096,259509356
23941763#2,259509356,423006489
23941763#3,423006489,259509054
23941763#4,259509054,2850150904
23941763#5,2850150904,259509360
23941763#6,259509360,914796383
23941767#0,259509498,259509361
23941767#1,259509361,259509360
23941767#2,259509360,259509511
23941767#3,259509511,2850150910
23941767#4,2850150910,914796405
23957179#0,243762814,2606197849
23957179#1,2606197849,2609734981
23957179#2,2609734981,259716702
23957179#3,259716702,259716706
23957185#0,259716707,674433814
23957185#1,674433814,674433830
23957185#2,674433830,29277334
23957186,259716706,259716707
23957255#0,259133893,2673367022
23957255#1,2673367022,259717302
23957255#2,259717302,259717294
23957257,259717298,259717302
23957264#0,259134774,259134775
23957264#1,259134775,259134776
23957265#0,259133782,302332051
23957265#1,302332051,259133783
23957267#0,2582837753,302331428
23957267#1,302331428,2582837754
23957267#2,2582837754,259133780
23957267#3,259133780,259133781
23957267#4,259133781,259133782
23957267#5,259133782,2582837751
23957267#6,2582837751,2582837752
23957267#7,2582837752,2582837753
23957278,259133786,247115260
23957279,247115259,259133786
23957281#0,259717488,259717498
23957281#1,259717498,259717499
23957282,259133797,259717505
23957283#0,259717505,3770784713
23957283#1,3770784713,259133766
23957285#0,259717498,259717521
23957285#1,259717521,2337325518
23957285#2,2337325518,259133781
23957286,259717499,259717521
23957290#0,259133765,3770784709
23957290#1,3770784709,259717503
23957290#10,259717543,259717544
23957290#11,259717544,259717545
23957290#12,259717545,259133816
23957290#2,259717503,3306511130
23957290#3,3306511130,259717538
23957290#4,259717538,259717539
23957290#5,259717539,259717540
23957290#6,259717540,259717541
23957290#7,259717541,3508410349
23957290#8,3508410349,259717542
23957290#9,259717542,259717543
23957295#0,259133807,259717789
23957295#1,259717789,259717799
23957295#2,259717799,259717544
23957295#3,259717544,1709828117
23957295#4,1709828117,1709828115
23957295#5,1709828115,1709828123
23957295#6,1709828123,259717581
23957301#0,259717539,259717633
23957301#1,259717633,259133802
23957302#0,259717633,259717634
23957302#1,259717634,259717635
23957302#2,259717635,259717636
23957305#0,259133804,259717635
23957305#1,259717635,259717541
23957306,259717634,259133803
23957307,259717636,259717542
23957309,259717633,259717662
23957310,259717662,259717538
23957328#0,259133806,4111998699
23957328#1,4111998699,259717789
23957339#0,259133817,259717583
23957339#1,259717583,1373121862
23957339#2,1373121862,1373121837
23957343#0,259133815,259133816
23957343#1,259133816,259133817
23957343#2,259133817,1373121899
23957343#3,1373121899,259717824
23957343#4,259717824,1373121931
23957343#5,1373121931,259133815
23957345#0,259717824,259717828
23957345#1,259717828,259717829
23957345#2,259717829,259717830
23957345#3,259717830,259717831
23957345#4,259717831,259717832
23957345#5,259717832,895901164
23957345#6,895901164,259134723
23957347#0,3344862256,259134722
23957347#1,259134722,259134723
23957347#2,259134723,259134724
23957347#3,259134724,3344862256
23957353#0,259717832,259717867
23957353#1,259717867,259717868
23957353#2,259717868,259134705
23957358#0,259134703,259717889
23957358#1,259717889,259717888
23957358#2,259717888,259717830
23957365#0,259717972,895901212
23957365#1,895901212,259717973
23957366#0,259717831,259717977
23957366#1,259717977,259717976
23957366#2,259717976,259134704
23957370#0,1373121809,370604153
23957370#1,370604153,370603907
23957370#2,370603907,1373121701
23957370#3,1373121701,3161971511
23957370#4,3161971511,1060413983
23957371#0,1373121839,1373121846
23957371#1,1373121846,1373121837
23957371#2,1373121837,259133819
23957371#3,259133819,1373121809
23957371#4,1373121809,1373121814
23957371#5,1373121814,1734488811
23957371#6,1734488811,1373121839
23957382#0,259718157,259718165
23957382#1,259718165,259134702
23957383#0,259718165,259717889
23957383#1,259717889,259717976
23957383#2,259717976,259717868
23957388#0,259718177,2337261193
23957388#1,2337261193,259718263
23957406#0,259718264,3306511117
23957406#1,3306511117,3306511107
23957406#2,3306511107,1849049493
23957406#3,1849049493,3306511125
23957406#4,3306511125,3306511128
23957406#5,3306511128,259717540
23957416#0,259718173,259717582
23957416#1,259717582,259717545
23957416#2,259717545,259717814
23957416#3,259717814,895901132
23957428#0,259718598,259718753
23957428#1,259718753,259718591
23957428#2,259718591,259718593
23957428#3,259718593,259718594
23957428#4,259718594,259718596
23957428#5,259718596,259718598
23957429#0,243762720,259718600
23957429#1,259718600,259718591
23957432#0,259718753,2683379881
23957432#1,2683379881,249836766
23957432#2,249836766,243762722
23957447,259718596,259719023
23957462#0,2069907612,2301292953
23957462#1,2301292953,259509117
23957500#0,259719608,886635738
23957500#1,886635738,259719603
23957500#2,259719603,259133755
23957501#0,259134777,3951611389
23957501#1,3951611389,259719610
23957507#0,259719608,259719610
23957507#1,259719610,259719678
23957507#2,259719678,259719612
23957507#3,259719612,259719608
23957516#0,259719612,259719639
23957516#1,259719639,259719644
23957516#2,259719644,886711614
23957517#0,259719671,2633066517
23957517#1,2633066517,259719676
23957517#2,259719676,3951611428
23957517#3,3951611428,259719677
23957518,259719676,259719678
23957520#0,259719676,259719687
23957520#1,259719687,3770784548
23957520#2,3770784548,259719690
23957527#0,259719731,2501588038
23957527#1,2501588038,2501588071
23957529#0,2337259685,259719749
23957529#1,259719749,259719851
23957529#2,259719851,259719755
23957529#3,259719755,1459246224
23957529#4,1459246224,259133761
23957530#0,259719827,259719753
23957530#1,259719753,259719749
23957544#0,259719987,259719984
23957544#1,259719984,259719851
23957545,259719989,259719984
23957546#0,259133708,370603714
23957546#1,370603714,259720009
23957546#2,259720009,259720010
23957546#3,259720010,4067296789
23957546#4,4067296789,259720012
23957550#0,259720009,259720014
23957550#1,259720014,4067296709
23957550#2,4067296709,259720092
23957550#3,259720092,259720096
23957550#4,259720096,259720097
23957551,259720097,259720101
23957552#0,259720096,259720103
23957552#1,259720103,3839195882
23957552#2,3839195882,3839195880
23957552#3,3839195880,259720104
23957552#4,259720104,259720093
23957553#0,259720103,259720109
23957553#1,259720109,259720106
23957554#0,259720109,3839195883
23957554#1,3839195883,3839195881
23957554#2,3839195881,259720108
23957556#0,259133701,260697588
23957556#1,260697588,260697558
23957558#0,259720132,1351112712
23957558#1,1351112712,259720138
23957558#2,259720138,311296912
23957560,1060334704,259261518
23957566,259261517,259262114
23971471#0,1060413965,3086181510
23971471#1,3086181510,259094605
23971490,259860461,259860694
23971493,259860691,259860692
23971500,259860854,259860691
23971505,259860690,259860856
23971516,3086181522,259860920
23971530#0,259860692,1637948511
23971530#1,1637948511,259860703
23971534#0,259861120,259861291
23971534#1,259861291,259861114
23971534#2,259861114,259861115
23971549,259860688,259861114
23971554,259861291,259860689
23971557#0,259133663,259133665
23971557#1,259133665,259133666
23971557#2,259133666,259133667
23971562#0,3344833337,259133661
23971562#1,259133661,259133662
23971562#2,259133662,259133663
23971562#3,259133663,259861354
23971562#4,259861354,3344833337
23971567#0,259861354,259861423
23971567#1,259861423,259861424
23971567#2,259861424,259861428
23971567#3,259861428,3904530526
23971567#4,3904530526,259861432
23971570,259861428,259861463
23971572,259861464,259861490
23971579#0,259861491,259133666
23971579#1,259133666,370868834
23971579#2,370868834,259861582
23971579#3,259861582,259861583
23971579#4,259861583,259861584
23971579#5,259861584,259861585
23971579#6,259861585,259861586
23971580,259861593,259861582
23971582#0,259861593,259861598
23971582#1,259861598,259861599
23971582#2,259861599,259861587
23971583#0,259861585,259861599
23971583#1,259861599,259861590
23971589,259861598,259861583
23971592,259861584,259861647
23971595#0,259861649,259861654
23971595#1,259861654,259861655
23971606#0,259861586,259861762
23971606#1,259861762,259861764
23971606#2,259861764,259861765
23971606#3,259861765,259861766
23971623,259861764,259861833
23971624#0,259861833,259861882
23971624#1,259861882,4498992355
23971624#2,4498992355,259860695
23971627,259860700,259860701
23971628#0,259860701,259860702
23971628#1,259860702,259860703
23971639,259861490,259094835
23971640,259094842,259094845
23971646#0,259862116,259862117
23971646#1,259862117,259861433
23971646#2,259861433,847712753
23971647#0,259862117,1060413938
23971647#1,1060413938,259861432
23971650,259094845,259862116
23971663,259862301,259862299
23971679#0,2606136408,370872163
23971679#1,370872163,370872254
23971679#2,370872254,259862564
23971683#0,259094850,370531295
23971683#1,370531295,2069896922
23971683#2,2069896922,598986513
23971683#3,598986513,4112349483
23971683#4,4112349483,259133568
23971696#0,259862702,259862721
23971696#1,259862721,259862722
23971696#2,259862722,259862723
23971697#0,259862722,1376907007
23971697#1,1376907007,1376907412
23971697#2,1376907412,1376907481
23971697#3,1376907481,259134209
23971699#0,259862721,259862731
23971699#1,259862731,259862732
23971702#0,259862733,259862731
23971702#1,259862731,259862734
23971712#0,2622360245,1376906512
23971712#1,1376906512,259862783
23971712#2,259862783,259862784
23971712#3,259862784,259862785
23971712#4,259862785,259862786
23971716#0,2149505804,1376906403
23971716#1,1376906403,1376907307
23971716#2,1376907307,4112476964
23971716#3,4112476964,2622854580
23971716#4,2622854580,259092151
23971728#0,259134215,2223529142
23971728#1,2223529142,311421918
23971728#2,311421918,259862914
23971731,259862917,259862918
23971732#0,259862914,1641127173
23971732#1,1641127173,259862916
23971732#2,259862916,1641127116
23971732#3,1641127116,259862917
23971732#4,259862917,1641127147
23971732#5,1641127147,259862914
24038130#0,260697542,260697546
24038130#1,260697546,260697554
24038130#2,260697554,260697588
24038135#0,259720101,901860425
24038135#1,901860425,260697554
24038146#0,260697813,260697814
24038146#1,260697814,899610174
24038146#2,899610174,260697815
24038148,258583790,258583792
24038150#0,258583789,258583790
24038150#1,258583790,260697883
24038150#2,260697883,260697813
24038150#3,260697813,260697886
24038150#4,260697886,907447164
24038150#5,907447164,258583789
24038165#0,259094454,422967687
24038165#1,422967687,1688988663
24038167,311296992,3625850201
24038170#0,259094164,2590644167
24038170#1,2590644167,260697903
24038170#2,260697903,259094453
24038170#3,259094453,259094454
24038170#4,259094454,1688988671
24038170#5,1688988671,2602065806
24038170#6,2602065806,311296992
24038170#7,311296992,259094164
24038173#0,259094455,3086181222
24038173#1,3086181222,260697918
24038173#2,260697918,1641127098
24038173#3,1641127098,2621707651
24038175#0,260697912,2621707686
24038175#1,2621707686,259134245
242703040#0,259719729,2501588085
242703040#1,2501588085,2501588088
242703040#2,2501588088,2501588106
242703040#3,2501588106,2501588112
242703040#4,2501588112,2501588120
242703042,2501588124,2501588112
242703045#0,2501588131,2501588142
242703045#1,2501588142,2501588146
242703046,2501588094,259719677
242703047#0,259719677,2501588130
242703047#1,2501588130,259134778
242703048#0,2501588128,2501588131
242703048#1,2501588131,2501588138
242703049#0,2501588060,2501588075
242703049#1,2501588075,2501588045
242703049#2,2501588045,2501588007
242703050,2501588142,2501588134
242703051#0,2501588054,2501588064
242703051#1,2501588064,2501588100
242703052,259719730,2501588054
242703053,259719687,2501588122
242703054#0,2501588148,2501588138
242703054#1,2501588138,2501588130
242703056#0,2501588144,2501588146
242703056#1,2501588146,2501588148
242703062,2501588088,2501588085
242703063,2501588034,2501588075
242703064#0,2501588045,2501588034
242703064#1,2501588034,886752171
242703069#0,259719732,2501588100
242703069#1,2501588100,2501588108
242703072,2501588009,886752171
244834835,2521036750,2521036751
24545612,266883524,266883525
24545613#0,266883525,33600918
24545613#1,33600918,459511555
24545624,245799729,266883542
24560960,2149505804,259862793
24560962#0,259862787,259862788
24560962#1,259862788,2622360240
24560963#0,3855494390,267044838
24560963#1,267044838,3855465495
24560963#2,3855465495,3855524223
24560963#3,3855524223,3855465510
24560963#4,3855465510,3855465499
24560965#0,311421699,1376906983
24560965#1,1376906983,1376906501
24560965#2,1376906501,311421700
24749316,268971222,246054448
24749317,246054448,246054443
24749318,268971250,246248858
24749319,246249371,268971250
248061778,2549070500,2549070498
248061779,2549070503,2549070504
248061780#0,311421969,1688988746
248061780#1,1688988746,4112476955
248061780#2,4112476955,1688988762
248061781,1688988725,1688988756
248061782,2549070505,2549070501
248064929,2549112800,2549112802
248320894#0,370872327,1520867890
248320894#1,1520867890,4112349475
248320895,1520867889,2551160303
248320896,2551160301,2551160304
248320897,2551160312,2551160314
248320898,2551160310,2551160306
249995214,2565206212,2565206218
249995215,302331424,2565206212
249995216#0,2565206218,2565206220
249995216#1,2565206220,1329797917
249995217#0,2565206212,2606810990
249995217#1,2606810990,2565206220
249995218,2565206252,2565206257
249995219,2565206259,370869622
249995221,2582404875,370869622
249995223,311296577,2565206270
249995224#0,2565206270,2301357846
249995224#1,2301357846,1705000772
249995224#2,1705000772,311296649
249998865,585120695,2565249481
249998869,1639230242,2565249485
249998940,2565251732,2565251734
25158824#0,258578676,364532175
25158824#1,364532175,258578673
252184783,2582837760,2582837761
252184784,897311653,370869461
252184785#0,370869460,370869401
252184785#1,370869401,370869461
252184785#2,370869461,897311653
252184785#3,897311653,370869465
252184786,2582837779,2582837781
252184787,2582837779,258589184
252184788#0,364542909,3218032485
252184788#1,3218032485,3218032482
252184788#2,3218032482,258850084
252184789,252862427,258720187
252184790#0,2582837791,2582837793
252184790#1,2582837793,2582837796
252184791,2582837796,2582837798
252184792,2582837798,2582837791
253086824,2590644188,2590644194
253086826#0,2590644193,2590644188
253086826#1,2590644188,4112476972
253086826#2,4112476972,2590644181
254312680#0,1425500422,2601000538
254312680#1,2601000538,2601000527
254312680#2,2601000527,2601000505
254312680#3,2601000505,370871187
254312681,2601000493,2601000526
254312682#0,1425500422,2601000544
254312682#1,2601000544,370870760
254312687,370871187,2601000493
254312689,2601000517,2601000534
254312690,2601000534,2601000535
254312691,2601000505,2601000517
254312692,2601000517,2601000524
254312695,2601000534,2601000527
254312696,2601000493,1060458884
254312697,209055903,2601000536
254407692#0,2602065806,3861171192
254407692#1,3861171192,3005278069
254407692#2,3005278069,4112514637
254407692#3,4112514637,3086181444
254407692#4,3086181444,4112514644
254407692#5,4112514644,1641127116
254542623,2603445693,1667524186
254542624#0,2603445696,2603445703
254542624#1,2603445703,2603445699
254542625,2603445701,2603445703
254542627,2603445705,2603445708
254816241#0,598986509,899610170
254816241#1,899610170,3198379595
254816241#2,3198379595,4112237445
254816241#3,4112237445,370872348
254816241#4,370872348,3198379596
254816242,899610170,899610150
254816246,2606136406,2606136407
254816247#0,2606136414,2606136415
254816247#1,2606136415,370872327
254816247#2,370872327,370872356
254816248#0,2618947199,2603387889
254816248#1,2603387889,2606136416
254816248#2,2606136416,2606136415
254816252,899610148,370872327
254821751,2606197597,2606197599
254821752,2606197611,2606197606
254821754#0,598986516,2551160312
254821754#1,2551160312,311296944
254821783#0,2606197837,2606197838
254821783#1,2606197838,2606197853
254821783#2,2606197853,2606197857
254821786,2606197849,2606197853
254821791#0,2606197857,2606197866
254821791#1,2606197866,2606197856
254821793,2606197866,2606197868
254821794#0,2606197891,2606197869
254821794#1,2606197869,2606197856
254821794#2,2606197856,2606197893
254821794#3,2606197893,2606197878
254821794#4,2606197878,2606197891
254821795#0,2606197893,2606197906
254821795#1,2606197906,2606197894
254821799,2606197878,2606197909
254821800#0,2606197909,2606197923
254821800#1,2606197923,2606197911
254821803,2606197932,2606197940
254899429#0,907384530,907384550
254899429#1,907384550,907384532
254899430,907384530,258710169
254899431#0,259092171,370531378
254899431#1,370531378,907384559
254902774,311296750,2606846606
255065274,2608154615,2608154619
255070822#0,847694348,3086756357
255070822#1,3086756357,3976106811
255070822#2,3976106811,3976106810
255070822#3,3976106810,1060459073
255070822#4,1060459073,2608202698
255070823#0,2608202699,3086756356
255070823#1,3086756356,3086756355
255070824#0,2608202705,1060458624
255070824#1,1060458624,3976106807
255070824#2,3976106807,3976106806
255070824#3,3976106806,3086756353
255070824#4,3086756353,2608202713
255070825#0,2608202715,3086756351
255070825#1,3086756351,3086756349
255070825#2,3086756349,2608202725
255070826,311296532,1060459004
255267593,2609734981,2609734985
255267594#0,2609735027,2609734992
255267594#1,2609734992,2609735088
255267594#2,2609735088,2609735006
255267594#3,2609735006,2609734985
255267594#4,2609734985,2609735018
255267594#5,2609735018,2609735027
255267595,2606197853,2609735018
255267596#0,2609734992,2609735082
255267596#1,2609735082,2609735079
255267597,2609735082,2606197869
255267598,2609735085,2609735088
255267599,2609735085,2609735100
255267600#0,2609735085,2609735136
255267600#1,2609735136,2609735103
255267601#0,2609735103,2609735151
255267601#1,2609735151,2609735106
255267602#0,2609735106,2609735121
255267602#1,2609735121,2609735139
255267602#2,2609735139,2609735118
255267603#0,2609735121,2673366911
255267603#1,2673366911,2609735136
255267604#0,2609735139,2673366911
255267604#1,2673366911,2609735151
255267605,2609735100,2609735118
255267606,2609735118,2609735163
255267607,2609735100,2609735163
255267608,2609735163,2609735195
255267611,2606197909,2609735079
255267612,2609735079,2609735106
256214618,2618947193,2618947194
256214619,2618947195,2618947198
256287030,422996446,2619592937
256287031,2619592938,2619592939
256287032#0,422997024,259090884
256287032#1,259090884,2582837793
256287033,2619592941,2619592942
256362045,422997467,258720389
256362052#0,2620216024,2620216011
256362052#1,2620216011,2620215996
256362052#2,2620215996,2620215995
256362052#3,2620215995,2620215888
256362052#4,2620215888,258705556
256519080#0,4461906340,2621707655
256519080#1,2621707655,259862920
256519080#2,259862920,2621707668
256519080#3,2621707668,2621707671
256519080#4,2621707671,259862919
256519080#5,259862919,2621707666
256519080#6,2621707666,2621707657
256519080#7,2621707657,2621707651
256519080#8,2621707651,4461906340
256519081#0,2621707666,4112514640
256519081#1,4112514640,1641127100
256519081#2,1641127100,2337282814
256519081#3,2337282814,4112514635
256519081#4,4112514635,1641127058
256519081#5,1641127058,3086181217
256519081#6,3086181217,1641127056
256519082#0,259862920,2621707672
256519082#1,2621707672,2621707687
256519082#2,2621707687,260697912
256519084#0,2621707655,2850114870
256519084#1,2850114870,259094456
256585718#0,991966640,2622360275
256585718#1,2622360275,3857145472
256585718#2,3857145472,2622360245
256585718#3,2622360245,2622360240
256585719#0,1688988663,3861165175
256585719#1,3861165175,2622359788
256585719#2,2622359788,1641127056
256585719#3,1641127056,259094455
256585719#4,259094455,2850114853
256585719#5,2850114853,259094456
256585719#6,259094456,3861165271
256585719#7,3861165271,2301473180
256585719#8,2301473180,4461906322
256585719#9,4461906322,259094457
256585721#0,2622360228,2622360222
256585721#1,2622360222,2622360158
256585721#2,2622360158,2622360066
256585721#3,2622360066,311421949
256585721#4,311421949,2622359899
256585721#5,2622359899,2622359824
256585722#0,1641127150,3815389403
256585722#1,3815389403,3815388751
256585722#2,3815388751,3815388748
256585722#3,3815388748,2622359903
256585722#4,2622359903,2622359919
256585722#5,2622359919,311421949
256585723,2622359814,2622359903
256644242,2590644193,311296989
256644243,2590644193,2622854575
256644244,2622854575,2590644193
256644245,1688988682,311296991
256644246#0,1688988682,2622854528
256644246#1,2622854528,2622854534
256644246#2,2622854534,2622854543
256644246#3,2622854543,2622854560
256644247#0,1688988719,2622854531
256644247#1,2622854531,2622854522
256644252#0,2622854534,1688988711
256644252#1,1688988711,1688988703
256644252#2,1688988703,311421975
256644253#0,2622854513,4112476953
256644253#1,4112476953,2622854519
256644253#2,2622854519,2622854525
256644253#3,2622854525,2622854528
258679109,311422093,311422119
258679110,2640057346,2640057351
258679111#0,311422090,3976243686
258679111#1,3976243686,311422093
259047686,364518534,364518540
259222624,672773535,891050699
259222625#0,672773535,3627841241
259222625#1,3627841241,3627841240
